IId FId MId
merino13638 merino11642 merino11527
merino13639 0 merino11527
merino13640 merino11262 merino11073
merino13641 merino11262 merino11073
merino13642 merino11262 merino11735
merino13643 merino11262 merino11735
merino13644 merino11082 merino11767
merino13645 merino11082 merino11767
merino13646 merino11642 merino11495
merino13647 merino11642 merino11495
merino13648 merino11082 merino11473
merino13649 merino11082 merino11473
merino13650 0 merino11227
merino13651 merino11072 merino11227
merino13652 merino11042 0
merino13653 merino11042 merino11235
merino13654 merino11072 merino11709
merino13655 merino11072 merino11709
merino13656 merino11262 merino11143
merino13657 merino11262 merino11143
merino13658 merino11036 merino11291
merino13659 merino11036 merino11291
merino13660 0 merino11817
merino13661 merino11122 merino11817
merino13662 merino11262 merino11383
merino13663 merino11262 merino11383
merino13664 merino11036 merino11269
merino13665 0 merino11269
merino13666 merino11038 merino11627
merino13667 0 merino11627
merino13668 merino11122 merino11833
merino13669 merino11122 merino11833
merino13670 merino11262 merino11585
merino13671 merino11262 merino11585
merino13672 merino11038 merino11807
merino13673 merino11038 merino11807
merino13674 0 merino11379
merino13675 0 merino11379
merino13676 merino11262 merino11797
merino13677 merino11262 merino11797
merino13678 merino11642 merino11695
merino13679 merino11642 merino11695
merino13680 merino11134 merino11757
merino13681 merino11134 merino11757
merino13682 merino11036 merino11277
merino13683 merino11036 merino11277
merino13684 0 merino11197
merino13685 merino11042 merino11197
merino13686 0 merino11455
merino13687 merino11072 0
merino13688 0 merino11255
merino13689 merino11122 merino11255
merino13690 merino11042 merino11679
merino13691 merino11042 merino11679
merino13692 merino11122 merino11447
merino13693 merino11122 merino11447
merino13694 merino11048 merino11377
merino13695 merino11048 merino11377
merino13696 0 merino11217
merino13697 merino11122 merino11217
merino13698 0 merino11147
merino13699 merino11082 merino11147
merino13700 merino11122 merino11423
merino13701 0 merino11423
merino13702 merino11262 merino11355
merino13703 merino11262 merino11355
merino13704 merino11134 merino11481
merino13705 0 merino11481
merino13706 merino11134 merino11401
merino13707 merino11134 merino11401
merino13708 0 merino11185
merino13709 merino11048 merino11185
merino13710 merino11072 merino11749
merino13711 merino11072 merino11749
merino13712 0 merino11575
merino13713 merino11038 merino11575
merino13714 merino11042 merino11199
merino13715 0 merino11199
merino13716 0 merino11053
merino13717 merino11042 merino11053
merino13718 merino11134 merino11567
merino13719 0 merino11567
merino13720 merino11122 merino11451
merino13721 merino11122 merino11451
merino13722 merino11262 merino11123
merino13723 0 merino11123
merino13724 merino11642 merino11605
merino13725 merino11642 0
merino13726 merino11048 merino11811
merino13727 merino11048 merino11811
merino13728 0 merino11803
merino13729 merino11134 merino11803
merino13730 0 merino11155
merino13731 merino11262 merino11155
merino13732 merino11048 merino11715
merino13733 merino11048 merino11715
merino13734 0 merino11311
merino13735 0 merino11311
merino13736 merino11036 merino11205
merino13737 merino11036 merino11205
merino13738 merino11048 merino11127
merino13739 merino11048 merino11127
merino13740 merino11082 merino11045
merino13741 merino11082 merino11045
merino13742 0 merino11413
merino13743 0 merino11413
merino13744 merino11038 merino11511
merino13745 merino11038 merino11511
merino13746 merino11042 merino11149
merino13747 merino11042 merino11149
merino13748 0 merino11271
merino13749 0 merino11271
merino13750 merino11122 merino11207
merino13751 0 merino11207
merino13752 0 merino11041
merino13753 merino11048 merino11041
merino13754 merino11642 merino11351
merino13755 merino11642 merino11351
merino13756 merino11072 merino11643
merino13757 0 merino11643
merino13758 merino11262 merino11727
merino13759 merino11262 merino11727
merino13760 merino11038 merino11297
merino13761 0 merino11297
merino13762 merino11122 merino11551
merino13763 merino11122 merino11551
merino13764 merino11042 merino11675
merino13765 0 0
merino13766 merino11072 merino11097
merino13767 merino11072 merino11097
merino13768 merino11642 merino11799
merino13769 0 merino11799
merino13770 merino11072 merino11151
merino13771 merino11072 merino11151
merino13772 merino11262 merino11321
merino13773 merino11262 merino11321
merino13774 merino11134 merino11613
merino13775 0 merino11613
merino13776 0 merino11293
merino13777 merino11038 merino11293
merino13778 merino11122 merino11245
merino13779 merino11122 merino11245
merino13780 merino11262 merino11253
merino13781 0 merino11253
merino13782 merino11262 merino11459
merino13783 merino11262 merino11459
merino13784 0 0
merino13785 merino11642 merino11117
merino13786 merino11038 merino11081
merino13787 merino11038 merino11081
merino13788 merino11048 merino11171
merino13789 merino11048 merino11171
merino13790 merino11042 merino11195
merino13791 0 merino11195
merino13792 merino11082 merino11607
merino13793 merino11082 merino11607
merino13794 0 merino11047
merino13795 merino11048 0
merino13796 merino11122 merino11693
merino13797 0 merino11693
merino13798 merino11082 merino11755
merino13799 0 merino11755
merino13800 merino11642 merino11067
merino13801 merino11642 merino11067
merino13802 0 merino11085
merino13803 merino11042 merino11085
merino13804 0 0
merino13805 0 merino11063
merino13806 0 merino11525
merino13807 0 merino11525
merino13808 merino11122 merino11483
merino13809 merino11122 merino11483
merino13810 merino11082 merino11647
merino13811 0 merino11647
merino13812 merino11042 merino11683
merino13813 0 merino11683
merino13814 0 merino11327
merino13815 0 merino11327
merino13816 0 merino11671
merino13817 merino11036 merino11671
merino13818 merino11042 merino11411
merino13819 0 merino11411
merino13820 0 merino11759
merino13821 merino11262 merino11759
merino13822 0 merino11403
merino13823 merino11048 merino11403
merino13824 0 merino11577
merino13825 merino11134 merino11577
merino13826 merino11262 merino11563
merino13827 merino11262 merino11563
merino13828 merino11048 merino11825
merino13829 0 merino11825
merino13830 merino11122 merino11159
merino13831 merino11122 merino11159
merino13832 merino11048 merino11263
merino13833 merino11048 merino11263
merino13834 0 merino11231
merino13835 merino11122 merino11231
merino13836 0 merino12437
merino13837 merino13148 merino12437
merino13838 merino13450 merino12407
merino13839 merino13450 merino12407
merino13840 merino13148 merino11991
merino13841 merino13148 merino11991
merino13842 0 merino12499
merino13843 0 merino12499
merino13844 merino13074 merino12317
merino13845 0 0
merino13846 0 merino12469
merino13847 merino13450 merino12469
merino13848 merino13450 merino12369
merino13849 merino13450 merino12369
merino13850 0 merino12501
merino13851 merino13058 merino12501
merino13852 merino13038 merino12293
merino13853 merino13038 merino12293
merino13854 merino13088 merino12117
merino13855 merino13088 merino12117
merino13856 merino13480 merino12545
merino13857 merino13480 merino12545
merino13858 merino13148 merino12247
merino13859 merino13148 merino12247
merino13860 0 merino12441
merino13861 0 merino12441
merino13862 merino13088 merino12527
merino13863 merino13088 merino12527
merino13864 0 merino12373
merino13865 merino13480 merino12373
merino13866 0 merino12325
merino13867 0 merino12325
merino13868 merino13450 merino11837
merino13869 merino13450 merino11837
merino13870 merino13074 merino12549
merino13871 merino13074 merino12549
merino13872 merino13038 merino12575
merino13873 merino13038 merino12575
merino13874 merino13480 merino12633
merino13875 0 merino12633
merino13876 0 merino12435
merino13877 merino13832 merino12435
merino13878 merino13832 0
merino13879 merino13832 merino12629
merino13880 merino13832 merino12269
merino13881 merino13832 merino12269
merino13882 0 merino12425
merino13883 merino13172 merino12425
merino13884 merino13480 merino12443
merino13885 merino13480 merino12443
merino13886 0 merino11949
merino13887 0 merino11949
merino13888 merino13038 merino12301
merino13889 merino13038 merino12301
merino13890 merino13172 merino11921
merino13891 merino13172 merino11921
merino13892 merino13058 merino11989
merino13893 merino13058 merino11989
merino13894 0 0
merino13895 merino13450 merino12481
merino13896 0 merino12055
merino13897 merino13172 merino12055
merino13898 merino13058 merino12221
merino13899 0 merino12221
merino13900 0 merino12565
merino13901 merino13074 0
merino13902 merino13058 merino11905
merino13903 0 merino11905
merino13904 merino13148 merino12353
merino13905 merino13148 merino12353
merino13906 merino13480 merino12249
merino13907 0 merino12249
merino13908 0 merino12011
merino13909 merino13074 0
merino13910 0 merino12493
merino13911 merino13074 merino12493
merino13912 0 merino12135
merino13913 merino13832 merino12135
merino13914 0 merino12217
merino13915 0 merino12217
merino13916 0 merino12223
merino13917 merino13038 merino12223
merino13918 merino13038 merino12219
merino13919 0 merino12219
merino13920 merino13148 merino12357
merino13921 0 merino12357
merino13922 merino13148 merino12041
merino13923 0 merino12041
merino13924 merino13168 merino12069
merino13925 0 merino12069
merino13926 0 merino12335
merino13927 0 merino12335
merino13928 merino13832 merino11963
merino13929 merino13832 merino11963
merino13930 0 merino12049
merino13931 merino13074 merino12049
merino13932 merino13832 merino12377
merino13933 merino13832 merino12377
merino13934 merino13074 merino11877
merino13935 merino13074 merino11877
merino13936 merino13480 merino12507
merino13937 merino13480 merino12507
merino13938 0 merino11945
merino13939 0 merino11945
merino13940 merino13450 merino12533
merino13941 merino13450 merino12533
merino13942 merino13480 merino12003
merino13943 merino13480 merino12003
merino13944 0 merino12107
merino13945 merino13038 merino12107
merino13946 merino13074 merino12397
merino13947 0 merino12397
merino13948 merino13168 merino11885
merino13949 merino13168 merino11885
merino13950 merino13450 merino12313
merino13951 merino13450 merino12313
merino13952 0 merino12307
merino13953 0 merino12307
merino13954 merino13168 merino12401
merino13955 merino13168 merino12401
merino13956 merino12550 merino12439
merino13957 merino12550 merino12439
merino13958 0 merino11971
merino13959 0 merino11971
merino13960 merino11886 merino12427
merino13961 merino11886 merino12427
merino13962 merino11926 merino12623
merino13963 merino11926 merino12623
merino13964 merino12126 merino12559
merino13965 merino12126 merino12559
merino13966 merino12268 merino12121
merino13967 merino12268 merino12121
merino13968 merino12466 merino11917
merino13969 merino12466 merino11917
merino13970 0 merino12445
merino13971 merino11856 merino12445
merino13972 merino11848 merino12337
merino13973 merino11848 merino12337
merino13974 merino11840 merino12561
merino13975 0 merino12561
merino13976 merino12112 merino12233
merino13977 0 merino12233
merino13978 merino11868 merino11841
merino13979 merino11868 merino11841
merino13980 merino12072 0
merino13981 0 merino12029
merino13982 0 merino11907
merino13983 merino12550 merino11907
merino13984 merino11926 merino12403
merino13985 merino11926 merino12403
merino13986 merino12112 merino11929
merino13987 merino12112 merino11929
merino13988 0 merino12515
merino13989 0 merino12515
merino13990 0 merino12287
merino13991 0 merino12287
merino13992 merino12072 0
merino13993 0 merino12181
merino13994 merino11856 merino11847
merino13995 merino11856 merino11847
merino13996 0 merino11869
merino13997 merino11868 merino11869
merino13998 merino12126 merino12365
merino13999 merino12126 merino12365
merino14000 0 merino11979
merino14001 merino11848 merino11979
merino14002 merino11856 merino11881
merino14003 0 merino11881
merino14004 merino11862 merino11849
merino14005 0 merino11849
merino14006 merino12072 merino12157
merino14007 merino12072 merino12157
merino14008 merino12126 merino11865
merino14009 0 merino11865
merino14010 merino11856 merino12405
merino14011 merino11856 merino12405
merino14012 0 merino12251
merino14013 merino12282 merino12251
merino14014 merino12112 merino11839
merino14015 merino12112 0
merino14016 merino11862 merino12475
merino14017 merino11862 merino12475
merino14018 merino12246 merino12099
