IId sex Anho Population d_fibra p_vellongras peso_vivo
merino15176 M 2020 Azangaro 19.3 2.36 44.1
merino15177 F 2020 Azangaro 18.3 1.46 44.9
merino15178 M 2020 Azangaro 19.9 0.86 45.1
merino15179 F 2020 Azangaro 0 0 0
merino15180 M 2020 Azangaro 20 3.46 0
merino15181 F 2020 Azangaro 20.3 2.26 47.3
merino15182 M 2020 Azangaro 20.5 1.56 44.7
merino15183 F 2020 Azangaro 20.4 1.96 44.7
merino15184 M 2020 Azangaro 20.9 1.06 44.5
merino15185 F 2020 Azangaro 19.3 2.96 44.4
merino15186 M 2020 Azangaro 19.7 1.06 44.6
merino15187 F 2020 Azangaro 19.7 0.46 45.9
merino15188 M 2020 Azangaro 19 0 0
merino15189 F 2020 Azangaro 18.9 0.06 42.6
merino15190 M 2020 Azangaro 20.2 0 43.6
merino15191 F 2020 Azangaro 20.8 0 42.9
merino15192 M 2020 Azangaro 19.8 0 46.2
merino15193 F 2020 Azangaro 19.5 3.86 44.9
merino15194 M 2020 Azangaro 19.1 0 46.2
merino15195 F 2020 Azangaro 20.4 0 46.6
merino15196 M 2020 Azangaro 19.9 1.26 44.3
merino15197 F 2020 Azangaro 20.9 3.76 0
merino15198 M 2020 Azangaro 19.9 3.56 46.2
merino15199 F 2020 Azangaro 20.5 2.76 0
merino15200 M 2020 Azangaro 0 2.56 45.2
merino15201 F 2020 Azangaro 19.5 0 46
merino15202 M 2020 Azangaro 20.8 0 44.8
merino15203 F 2020 Azangaro 19.5 0.36 46
merino15204 M 2020 Azangaro 19.2 3.16 46.8
merino15205 F 2020 Azangaro 19 0 45.5
merino15206 M 2020 Azangaro 19.4 2.56 45.6
merino15207 F 2020 Azangaro 19.5 1.66 45.9
merino15208 M 2020 Azangaro 20.6 2.06 44.7
merino15209 F 2020 Azangaro 19.1 3.26 0
merino15210 M 2020 Azangaro 20.2 2.06 0
merino15211 F 2020 Azangaro 18.2 3.96 44.8
merino15212 M 2020 Azangaro 19.6 2.56 43.6
merino15213 F 2020 Azangaro 20.6 0 43.9
merino15214 M 2020 Azangaro 19.3 0 47.5
merino15215 F 2020 Azangaro 19.9 2.86 45.7
merino15216 M 2020 Azangaro 20.7 5.66 45.3
merino15217 F 2020 Azangaro 20.5 2.26 0
merino15218 M 2020 Azangaro 20.4 0 0
merino15219 F 2020 Azangaro 20.7 2.56 46.4
merino15220 M 2020 Azangaro 20.9 4.56 44.9
merino15221 F 2020 Azangaro 20.2 2.66 45.5
merino15222 M 2020 Azangaro 21.3 0.86 45.6
merino15223 F 2020 Azangaro 19.8 0 46.2
merino15224 M 2020 Azangaro 20.5 1.26 0
merino15225 F 2020 Azangaro 22.4 0.06 45.9
merino15226 M 2020 Azangaro 21.4 4.46 46.8
merino15227 F 2020 Azangaro 21.2 1.86 46.3
merino15228 M 2020 Azangaro 20.2 0.76 44.3
merino15229 F 2020 Azangaro 21.1 0 45.5
merino15230 M 2020 Azangaro 19.9 2.46 46.3
merino15231 F 2020 Azangaro 19 1.16 0
merino15232 M 2020 Azangaro 20.7 2.06 45.5
merino15233 F 2020 Azangaro 0 1.46 44.8
merino15234 M 2020 Azangaro 19.3 0.36 45.9
merino15235 F 2020 Azangaro 18.8 0 46.8
merino15236 M 2020 Azangaro 0 0 45.8
merino15237 F 2020 Azangaro 19.8 1.16 45.3
merino15238 M 2020 Azangaro 17.9 0.56 0
merino15239 F 2020 Azangaro 20.5 0.86 46
merino15240 M 2020 Azangaro 20.2 4.06 45.6
merino15241 F 2020 Azangaro 18.8 0.96 0
merino15242 M 2020 Azangaro 18 1.56 45.9
merino15243 F 2020 Azangaro 21.9 3.36 43
merino15244 M 2020 Azangaro 0 0.86 46.8
merino15245 F 2020 Azangaro 19.4 2.46 46.6
merino15246 M 2020 Azangaro 20.6 2.06 45.2
merino15247 F 2020 Azangaro 19.5 0 43.3
merino15248 M 2020 Azangaro 21 1.46 43.2
merino15249 F 2020 Azangaro 20.5 3.16 44
merino15250 M 2020 Azangaro 18.9 0 43.3
merino15251 F 2020 Azangaro 20.8 3.26 0
merino15252 M 2020 Azangaro 19.1 1.56 45.7
merino15253 F 2020 Azangaro 20.8 0 46.8
merino15254 M 2020 Azangaro 0 4.66 45.8
merino15255 F 2020 Azangaro 19.3 5.16 48.4
merino15256 M 2020 Azangaro 18.8 0.46 44.8
merino15257 F 2020 Azangaro 19.2 0 45
merino15258 M 2020 Azangaro 18.8 0 45.3
merino15259 F 2020 Azangaro 20.1 0 45.3
merino15260 M 2020 Azangaro 20.4 2.76 44.1
merino15261 F 2020 Azangaro 20.9 2.06 44.6
merino15262 M 2020 Azangaro 19.3 2.66 45.7
merino15263 F 2020 Azangaro 18.4 1.46 46.3
merino15264 M 2020 Azangaro 18.1 2.56 44.6
merino15265 F 2020 Azangaro 0 0.86 44.1
merino15266 M 2020 Azangaro 19 2.16 0
merino15267 F 2020 Azangaro 0 0 43.5
merino15268 M 2020 Azangaro 19.7 0 45.3
merino15269 F 2020 Azangaro 19.8 1.56 46
merino15270 M 2020 Azangaro 19.1 0 44
merino15271 F 2020 Azangaro 20.1 0.96 44.1
merino15272 M 2020 Azangaro 19.2 0 46
merino15273 F 2020 Azangaro 19.7 5.46 45.3
merino15274 M 2020 Azangaro 19.8 2.16 0
merino15275 F 2020 Azangaro 0 0.76 43.7
merino15276 M 2020 Azangaro 19.4 1.06 44.2
merino15277 F 2020 Azangaro 18.6 0 44.9
merino15278 M 2020 Azangaro 20.5 0.96 44.4
merino15279 F 2020 Azangaro 20.6 0.76 0
merino15280 M 2020 Azangaro 20.9 1.36 45.1
merino15281 F 2020 Azangaro 18.8 1.26 43.8
merino15282 M 2020 Azangaro 20.2 1.16 44.3
merino15283 F 2020 Azangaro 0 2.66 43.4
merino15284 M 2020 Azangaro 18.8 2.16 0
merino15285 F 2020 Azangaro 19.2 2.16 45.3
merino15286 M 2020 Azangaro 0 1.36 44.2
merino15287 F 2020 Azangaro 20.8 1.56 44.5
merino15288 M 2020 Azangaro 19.7 0 46.2
merino15289 F 2020 Azangaro 20.1 2.36 47
merino15290 M 2020 Azangaro 19.9 1.46 47
merino15291 F 2020 Azangaro 19.6 0 45.8
merino15292 M 2020 Azangaro 19.5 0.56 46
merino15293 F 2020 Azangaro 21.8 0.76 44.1
merino15294 M 2020 Azangaro 20.7 3.46 46.7
merino15295 F 2020 Azangaro 21.3 0 45.9
merino15296 M 2020 Azangaro 0 1.66 45.1
merino15297 F 2020 Azangaro 20.4 1.36 45.5
merino15298 M 2020 Azangaro 18.9 1.76 44.7
merino15299 F 2020 Azangaro 20.3 3.06 0
merino15300 M 2020 Azangaro 21.2 2.16 0
merino15301 F 2020 Azangaro 19.4 1.66 0
merino15302 M 2020 Azangaro 0 4.76 47
merino15303 F 2020 Azangaro 19.5 2.76 0
merino15304 M 2020 Azangaro 18.9 0.46 45.3
merino15305 F 2020 Azangaro 19 0.96 44.7
merino15306 M 2020 Azangaro 20.4 0.06 44
merino15307 F 2020 Azangaro 21.3 2.86 43.1
merino15308 M 2020 Azangaro 20 0 44.9
merino15309 F 2020 Azangaro 0 0.16 44.4
merino15310 M 2020 Azangaro 20.7 1.06 45.5
merino15311 F 2020 Azangaro 19 0.56 0
merino15312 M 2020 Azangaro 19.8 1.26 46
merino15313 F 2020 Azangaro 21 5.16 45.8
merino15314 M 2020 Azangaro 20.9 1.26 46.3
merino15315 F 2020 Azangaro 18.9 0.96 44.1
merino15316 M 2020 Azangaro 20 0 43.2
merino15317 F 2020 Azangaro 19 2.96 45.3
merino15318 M 2020 Azangaro 20.7 0 0
merino15319 F 2020 Azangaro 19.1 0 43.8
merino15320 M 2020 Azangaro 18.6 1.16 43.1
merino15321 F 2020 Azangaro 19.7 2.66 44.6
merino15322 M 2020 Azangaro 20.1 0 0
merino15323 F 2020 Azangaro 0 1.16 45.8
merino15324 M 2020 Azangaro 0 0.66 45.6
merino15325 F 2020 Azangaro 21 0 46.1
merino15326 M 2020 Azangaro 20.1 2.16 44.8
merino15327 F 2020 Azangaro 0 0 0
merino15328 M 2020 Azangaro 19.9 2.86 46.1
merino15329 F 2020 Azangaro 20.8 3.26 47.6
merino15330 M 2020 Azangaro 0 0 0
merino15331 F 2020 Azangaro 19.2 3.86 45.7
merino15332 M 2020 Azangaro 20.6 1.96 0
merino15333 F 2020 Azangaro 21.1 0.76 0
merino15334 M 2020 Azangaro 22.7 3.86 46
merino15335 F 2020 Azangaro 19.1 0 43.3
merino15336 M 2020 Azangaro 21.4 3.16 45.8
merino15337 F 2020 Azangaro 21.3 0 46
merino15338 M 2020 Azangaro 19.2 3.96 45.6
merino15339 F 2020 Azangaro 18.3 0 45.1
merino15340 M 2020 Azangaro 18.9 1.96 0
merino15341 F 2020 Azangaro 20 2.36 44.4
merino15342 M 2020 Azangaro 19.8 3.06 43.8
merino15343 F 2020 Azangaro 20.8 2.36 0
merino15344 M 2020 Azangaro 19.8 5.06 47.3
merino15345 F 2020 Azangaro 20.4 4.96 45.5
merino15346 M 2020 Azangaro 20 2.86 46.4
merino15347 F 2020 Azangaro 0 0 45.3
merino15348 M 2020 Azangaro 19.6 3.86 45.3
merino15349 F 2020 Azangaro 20.7 0 45.1
merino15350 M 2020 Azangaro 21.9 0.76 0
merino15351 F 2020 Azangaro 20.1 0.76 46.5
merino15352 M 2020 Azangaro 19.2 1.76 46.1
merino15353 F 2020 Azangaro 20.3 0 46.8
merino15354 M 2020 Azangaro 21.6 0.46 44.5
merino15355 F 2020 Azangaro 19.1 0 45.4
merino15356 M 2020 Azangaro 20 1.16 44.5
merino15357 F 2020 Azangaro 20.1 1.76 0
merino15358 M 2020 Azangaro 19.7 1.16 45
merino15359 F 2020 Azangaro 20.8 0.36 45.3
merino15360 M 2020 Azangaro 19.5 3.76 47.5
merino15361 F 2020 Azangaro 20.3 1.66 47.4
merino15362 M 2020 Azangaro 19.9 2.26 0
merino15363 F 2020 Azangaro 20.1 2.36 0
merino15364 M 2020 Azangaro 21.6 2.26 44.4
merino15365 F 2020 Azangaro 18.9 1.86 43.6
merino15366 M 2020 Azangaro 20.9 1.16 43.3
merino15367 F 2020 Azangaro 20 0 0
merino15368 M 2020 Azangaro 21.7 0 45.2
merino15369 F 2020 Azangaro 19 1.46 46.3
merino15370 M 2020 Azangaro 18.9 0.26 46.1
merino15371 F 2020 Azangaro 20.1 0.86 48
merino15372 M 2020 Azangaro 18.2 0.56 45.3
merino15373 F 2020 Azangaro 17.8 0 44.2
merino15374 M 2020 Azangaro 20 2.06 45.1
merino15375 F 2020 Azangaro 0 1.26 0
merino15376 M 2020 Azangaro 18.7 0 45.8
merino15377 F 2020 Azangaro 19.3 2.36 45.5
merino15378 M 2020 Azangaro 19.4 1.46 0
merino15379 F 2020 Azangaro 18.2 0 44.5
merino15380 M 2020 Azangaro 18.9 3.46 46.5
merino15381 F 2020 Azangaro 20.8 2.16 45.8
merino15382 M 2020 Azangaro 19.4 1.46 44.5
merino15383 F 2020 Azangaro 19.8 2.76 43.9
merino15384 M 2020 Azangaro 19.7 3.56 45.6
merino15385 F 2020 Azangaro 19.5 1.66 44.3
merino15386 M 2020 Azangaro 20.6 1.36 0
merino15387 F 2020 Azangaro 20.2 1.66 44.2
merino15388 M 2020 Azangaro 18.7 0 45.1
merino15389 F 2020 Azangaro 20.4 1.96 44.9
merino15390 M 2020 Azangaro 19.6 1.86 0
merino15391 F 2020 Azangaro 22.1 0.36 46.3
merino15392 M 2020 Azangaro 20.2 5.56 46.4
merino15393 F 2020 Azangaro 19.7 0 46.8
merino15394 M 2020 Azangaro 0 0.36 44
merino15395 F 2020 Azangaro 19 0 43.9
merino15396 M 2020 Azangaro 21.2 2.06 46
merino15397 F 2020 Azangaro 19.9 4.86 46.2
merino15398 M 2020 Azangaro 20.1 0 45.6
merino15399 F 2020 Azangaro 19.4 1.46 44.8
merino15400 M 2020 Azangaro 19.5 0 46.9
merino15401 F 2020 Azangaro 20.9 0 0
merino15402 M 2020 Azangaro 21.2 2.86 46.1
merino15403 F 2020 Azangaro 21.7 1.56 0
merino15404 M 2020 Azangaro 19.8 0.26 45.9
merino15405 F 2020 Azangaro 19.9 0 45.9
merino15406 M 2020 Azangaro 19.7 3.96 43.7
merino15407 F 2020 Azangaro 19.4 0.66 44.6
merino15408 M 2020 Azangaro 20 0 44.8
merino15409 F 2020 Azangaro 21 2.16 46.1
merino15410 M 2020 Azangaro 20.7 2.16 0
merino15411 F 2020 Azangaro 0 1.86 45.5
merino15412 M 2020 Azangaro 0 4.26 44.5
merino15413 F 2020 Azangaro 0 2.16 0
merino15414 M 2020 Azangaro 21 2.96 47
merino15415 F 2020 Azangaro 20.1 0.76 46
merino15416 M 2020 Azangaro 20.8 0 44.1
merino15417 F 2020 Azangaro 19 0 44.7
merino15418 M 2020 Azangaro 19.4 1.36 47.7
merino15419 F 2020 Azangaro 0 1.16 46.9
merino15420 M 2020 Azangaro 20.3 0 44.8
merino15421 F 2020 Azangaro 19.5 0 41.8
merino15422 M 2020 Azangaro 20.1 0 46.9
merino15423 F 2020 Azangaro 20.6 0 44.7
merino15424 M 2020 Azangaro 0 3.26 45.8
merino15425 F 2020 Azangaro 0 1.66 43.4
merino15426 M 2020 Azangaro 19.3 0 45.8
merino15427 F 2020 Azangaro 19.9 0 0
merino15428 M 2020 Azangaro 21.1 3.16 45.1
merino15429 F 2020 Azangaro 21.2 0 45.3
merino15430 M 2020 Azangaro 20.2 0.06 45.3
merino15431 F 2020 Azangaro 21.2 0.86 0
merino15432 M 2020 Azangaro 20 1.96 0
merino15433 F 2020 Azangaro 20.8 4.86 47.3
merino15434 M 2020 Azangaro 21.7 3.46 44.3
merino15435 F 2020 Azangaro 20.2 3.76 44.1
merino15436 M 2020 Azangaro 20.7 2.56 46
merino15437 F 2020 Azangaro 18.9 0.86 0
merino15438 M 2020 Azangaro 19.4 1.46 0
merino15439 F 2020 Azangaro 18.1 0 46.3
merino15440 M 2020 Azangaro 18.6 6.66 47.5
merino15441 F 2020 Azangaro 17.8 2.66 47.8
merino15442 M 2020 Azangaro 20 3.36 45
merino15443 F 2020 Azangaro 20 2.66 45.8
merino15444 M 2020 Azangaro 19.4 1.66 0
merino15445 F 2020 Azangaro 18.9 0 43.3
merino15446 M 2020 Azangaro 19.9 0 44
merino15447 F 2020 Azangaro 19.4 0 0
merino15448 M 2020 Azangaro 20 3.16 45.6
merino15449 F 2020 Azangaro 17.8 5.26 0
merino15450 M 2020 Azangaro 20.7 4.26 0
merino15451 F 2020 Azangaro 19.3 4.06 46.5
merino15452 M 2020 Azangaro 19.6 2.76 45.4
merino15453 F 2020 Azangaro 21.1 0 43.9
merino15454 M 2020 Azangaro 19.8 2.86 0
merino15455 F 2020 Azangaro 19.2 0.36 43
merino15456 M 2020 Azangaro 20.1 0 0
merino15457 F 2020 Azangaro 20 0 42.2
merino15458 M 2020 Azangaro 22.2 0 0
merino15459 F 2020 Azangaro 19.3 2.26 46.4
merino15460 M 2020 Azangaro 19.5 0 43.6
merino15461 F 2020 Azangaro 19 1.86 47.1
merino15462 M 2020 Azangaro 19.2 2.86 45.6
merino15463 F 2020 Azangaro 20.5 2.26 46.1
merino15464 M 2020 Azangaro 19.1 0 0
merino15465 F 2020 Azangaro 18.4 4.56 43.9
merino15466 M 2020 Azangaro 20.1 3.26 46.1
merino15467 F 2020 Azangaro 20 0.16 43.9
merino15468 M 2020 Azangaro 18.6 3.16 44.9
merino15469 F 2020 Azangaro 18.6 2.96 47.5
merino15470 M 2020 Azangaro 20.3 4.16 46.1
merino15471 F 2020 Azangaro 20 2.46 46
merino15472 M 2020 Azangaro 18.8 3.46 45.1
merino15473 F 2020 Azangaro 19.7 4.16 0
merino15474 M 2020 Azangaro 20.6 0.56 45.9
merino15475 F 2020 Azangaro 20.4 3.36 44.3
merino15476 M 2020 Azangaro 20.1 0 0
merino15477 F 2020 Azangaro 19.8 1.26 0
merino15478 M 2020 Azangaro 21.2 0 44.8
merino15479 F 2020 Azangaro 19.2 0 0
merino15480 M 2020 Azangaro 19.2 2.56 46.8
merino15481 F 2020 Azangaro 18.7 0.46 44.1
merino15482 M 2020 Azangaro 19.4 0.36 43.3
merino15483 F 2020 Azangaro 20.3 0.66 43.8
merino15484 M 2020 Azangaro 17.2 0 45.3
merino15485 F 2020 Azangaro 19.8 1.86 43.7
merino15486 M 2020 Azangaro 19.8 1.96 44.9
merino15487 F 2020 Azangaro 18.5 0 46
merino15488 M 2020 Azangaro 21.4 2.06 45.2
merino15489 F 2020 Azangaro 19.7 2.66 44.6
merino15490 M 2020 Azangaro 20.9 0 0
merino15491 F 2020 Azangaro 20.5 4.16 44.5
merino15492 M 2020 Azangaro 21.1 0 45.4
merino15493 F 2020 Azangaro 20.1 5.46 47
merino15494 M 2020 Azangaro 19.1 0 44.2
merino15495 F 2020 Azangaro 20.7 1.26 44.7
merino15496 M 2020 Azangaro 21.3 4.66 45.8
merino15497 F 2020 Azangaro 19.5 1.56 45.7
merino15498 M 2020 Azangaro 0 0.66 47.1
merino15499 F 2020 Azangaro 19.6 1.56 45.6
merino15500 M 2020 Azangaro 19.6 2.06 0
merino15501 F 2020 Azangaro 20.5 0 46.7
merino15502 M 2020 Azangaro 19 1.26 44.4
merino15503 F 2020 Azangaro 20.4 3.36 45.9
merino15504 M 2020 Azangaro 19.9 0.36 46.1
merino15505 F 2020 Azangaro 17.8 0 44.6
merino15506 M 2020 Azangaro 18.6 4.06 46.5
merino15507 F 2020 Azangaro 19.6 4.76 48.1
merino15508 M 2020 Azangaro 19.3 1.56 45.6
merino15509 F 2020 Azangaro 19.1 2.06 46.4
merino15510 M 2020 Azangaro 0 1.86 45.3
merino15511 F 2020 Azangaro 20.1 1.16 44.6
merino15512 M 2020 Azangaro 17.8 2.16 44.1
merino15513 F 2020 Azangaro 18.8 1.36 0
merino15514 M 2020 Azangaro 22.1 1.86 45.9
merino15515 F 2020 Azangaro 18.9 1.56 43.8
merino15516 M 2020 Azangaro 19.4 0 43.4
merino15517 F 2020 Azangaro 20.3 0.26 44.3
merino15518 M 2020 Azangaro 21.5 3.46 43.5
merino15519 F 2020 Azangaro 19.1 0 43.9
merino15520 M 2020 Azangaro 20.1 0 0
merino15521 F 2020 Azangaro 20.2 3.36 45.9
merino15522 M 2020 Azangaro 19.4 0 46.3
merino15523 F 2020 Azangaro 20.9 0.76 44.4
merino15524 M 2020 Azangaro 19.1 0.46 45.8
merino15525 F 2020 Azangaro 0 1.06 43.2
merino15526 M 2020 Azangaro 21.3 1.76 45.2
merino15527 F 2020 Azangaro 19.5 4.16 44.2
merino15528 M 2020 Azangaro 0 4.16 47
merino15529 F 2020 Azangaro 19.4 0 46.8
merino15530 M 2020 Azangaro 18.2 0.76 0
merino15531 F 2020 Azangaro 21.5 0.26 45.4
merino15532 M 2020 Azangaro 19.1 2.36 47.6
merino15533 F 2020 Azangaro 19.5 1.86 46.6
merino15534 M 2020 Azangaro 21.2 1.46 42.2
merino15535 F 2020 Azangaro 21.3 0 44.2
merino15536 M 2020 Azangaro 20.7 2.66 45.4
merino15537 F 2020 Azangaro 19.5 1.76 0
merino15538 M 2020 Azangaro 18.8 0.36 46.3
merino15539 F 2020 Azangaro 0 0.16 45.9
merino15540 M 2020 Azangaro 19.7 2.36 43.1
merino15541 F 2020 Azangaro 18.7 0 44.9
merino15542 M 2020 Azangaro 18.7 0 0
merino15543 F 2020 Azangaro 20.5 0 43.3
merino15544 M 2020 Azangaro 19.9 2.46 45.8
merino15545 F 2020 Azangaro 19.9 0 0
merino15546 M 2020 Azangaro 20.4 2.36 43.4
merino15547 F 2020 Azangaro 0 4.26 44.9
merino15548 M 2020 Azangaro 20.5 1.26 46.4
merino15549 F 2020 Azangaro 19.4 0.56 0
merino15550 M 2020 Azangaro 21.6 1.06 0
merino15551 F 2020 Azangaro 0 0 0
merino15552 M 2020 Azangaro 19.9 1.66 46.1
merino15553 F 2020 Azangaro 19.7 2.06 45.4
merino15554 M 2020 Azangaro 18.5 3.46 0
merino15555 F 2020 Azangaro 19.6 3.16 46.2
merino15556 M 2020 Azangaro 18.9 0 45
merino15557 F 2020 Azangaro 20.2 0 46.3
merino15558 M 2020 Azangaro 18.4 1.96 42.3
merino15559 F 2020 Azangaro 0 0 43.8
merino15560 M 2020 Azangaro 21.8 3.06 44.3
merino15561 F 2020 Azangaro 19.6 0 44.4
merino15562 M 2020 Azangaro 21.2 1.66 43.2
merino15563 F 2020 Azangaro 18 3.96 44.5
merino15564 M 2020 Azangaro 17.9 0.26 0
merino15565 F 2020 Azangaro 19.4 2.06 43.6
merino15566 M 2020 Azangaro 19.3 0.56 43.8
merino15567 F 2020 Azangaro 20 2.86 44.9
merino15568 M 2020 Azangaro 19.4 0 45
merino15569 F 2020 Azangaro 19.7 0.76 45.3
merino15570 M 2020 Azangaro 19.2 2.86 45.7
merino15571 F 2020 Azangaro 19.1 0 0
merino15572 M 2020 Azangaro 20.9 0 44.8
merino15573 F 2020 Azangaro 20.1 3.46 46.6
merino15574 M 2020 Azangaro 20.2 5.66 0
merino15575 F 2020 Azangaro 19.7 0.26 46.4
merino15576 M 2020 Azangaro 19.5 0.26 45.8
merino15577 F 2020 Azangaro 20.4 1.16 43.6
merino15578 M 2020 Azangaro 20.6 0.06 44.9
merino15579 F 2020 Azangaro 17.7 2.46 43.4
merino15580 M 2020 Azangaro 20.1 2.16 45.9
merino15581 F 2020 Azangaro 20.8 4.56 47.1
merino15582 M 2020 Azangaro 0 2.26 47
merino15583 F 2020 Azangaro 21.1 0 45.1
merino15584 M 2020 Azangaro 19.8 4.36 0
merino15585 F 2020 Azangaro 21.8 3.46 44.4
merino15586 M 2020 Azangaro 19 2.06 44.4
merino15587 F 2020 Azangaro 0 1.56 43
merino15588 M 2020 Azangaro 21.4 2.76 44.3
merino15589 F 2020 Azangaro 19.5 0 42.3
merino15590 M 2020 Azangaro 20.4 2.46 0
merino15591 F 2020 Azangaro 21.5 3.66 0
merino15592 M 2020 Azangaro 20.3 0.96 45.7
merino15593 F 2020 Azangaro 19.1 2.66 45.5
merino15594 M 2020 Azangaro 19.4 3.46 0
merino15595 F 2020 Azangaro 18.7 0 0
merino15596 M 2020 Azangaro 20.1 3.96 0
merino15597 F 2020 Azangaro 19.8 3.66 44.1
merino15598 M 2020 Azangaro 19.3 0 43.7
merino15599 F 2020 Azangaro 21.7 0.56 44.8
merino15600 M 2020 Azangaro 20.9 3.66 45.7
merino15601 F 2020 Azangaro 20.9 0 47.3
merino15602 M 2020 Azangaro 21.2 1.26 0
merino15603 F 2020 Azangaro 20.2 2.16 45.1
merino15604 M 2020 Azangaro 18 3.56 45.4
merino15605 F 2020 Azangaro 19.7 3.76 47
merino15606 M 2020 Azangaro 18.7 0.66 0
merino15607 F 2020 Azangaro 19.8 1.96 0
merino15608 M 2020 Azangaro 18 1.26 0
merino15609 F 2020 Azangaro 19.6 0 43.3
merino15610 M 2020 Azangaro 0 2.86 45.8
merino15611 F 2020 Azangaro 20.7 0.76 46.1
merino15612 M 2020 Azangaro 19.6 4.66 44.9
merino15613 F 2020 Azangaro 21.2 2.06 0
merino15614 M 2020 Azangaro 20.5 1.66 45.5
merino15615 F 2020 Azangaro 18.7 1.66 0
merino15616 M 2020 Azangaro 20.5 1.26 45.2
merino15617 F 2020 Azangaro 20.9 0 0
merino15618 M 2020 Azangaro 20 0.16 44.7
merino15619 F 2020 Azangaro 20.1 0 45
merino15620 M 2020 Azangaro 21.1 0.76 46.9
merino15621 F 2020 Azangaro 19.9 0.16 0
merino15622 M 2020 Azangaro 0 2.76 0
merino15623 F 2020 Azangaro 19.7 1.76 46.4
merino15624 M 2020 Azangaro 20.8 0 44.7
merino15625 F 2020 Azangaro 22.3 5.16 46
merino15626 M 2020 Azangaro 18.9 2.36 44.5
merino15627 F 2020 Azangaro 19.4 3.46 43.4
merino15628 M 2020 Azangaro 0 2.96 44.8
merino15629 F 2020 Azangaro 19.2 4.26 45.4
merino15630 M 2020 Azangaro 20 0.26 44.2
merino15631 F 2020 Azangaro 20.6 2.06 45.1
merino15632 M 2020 Azangaro 19.8 2.76 0
merino15633 F 2020 Azangaro 19.2 0 43.9
merino15634 M 2020 Azangaro 18.8 3.46 47.6
merino15635 F 2020 Azangaro 19.7 0 0
merino15636 M 2020 Azangaro 0 0.96 46.2
merino15637 F 2020 Azangaro 18.7 0 44.2
merino15638 M 2020 Azangaro 20.5 1.26 45.3
merino15639 F 2020 Azangaro 0 0.16 46.8
merino15640 M 2020 Azangaro 0 4.36 43.9
merino15641 F 2020 Azangaro 19.6 1.76 44.3
merino15642 M 2020 Azangaro 18.8 0 0
merino15643 F 2020 Azangaro 19.4 1.06 46.2
merino15644 M 2020 Azangaro 19.8 0 47.5
merino15645 F 2020 Azangaro 0 5.36 47.4
merino15646 M 2020 Azangaro 21.1 2.36 0
merino15647 F 2020 Azangaro 0 2.66 0
merino15648 M 2020 Azangaro 0 2.96 44.4
merino15649 F 2020 Azangaro 21.1 1.46 44.6
merino15650 M 2020 Azangaro 17.7 3.56 46.2
merino15651 F 2020 Azangaro 20 0 0
merino15652 M 2020 Azangaro 19.4 1.86 45
merino15653 F 2020 Azangaro 20.2 0 44
merino15654 M 2020 Azangaro 20.3 2.76 45.3
merino15655 F 2020 Azangaro 19.2 0.86 0
merino15656 M 2020 Azangaro 19.8 0.96 0
merino15657 F 2020 Azangaro 18.9 2.36 45
merino15658 M 2020 Azangaro 21.4 1.36 0
merino15659 F 2020 Azangaro 20.6 2.36 0
merino15660 M 2020 Azangaro 21.4 3.56 47.2
merino15661 F 2020 Azangaro 20.8 3.46 46.4
merino15662 M 2020 Azangaro 0 4.06 0
merino15663 F 2020 Azangaro 20.9 0.56 47
merino15664 M 2020 Azangaro 20.6 1.86 46.4
merino15665 F 2020 Azangaro 20 0 43.1
merino15666 M 2020 Azangaro 20.9 2.86 44.1
merino15667 F 2020 Azangaro 0 0 43.6
merino15668 M 2020 Azangaro 19.7 3.56 45.9
merino15669 F 2020 Azangaro 19.2 0 0
merino15670 M 2020 Azangaro 19.7 1.26 44.2
merino15671 F 2020 Azangaro 0 0 46.7
merino15672 M 2020 Azangaro 20 2.16 0
merino15673 F 2020 Azangaro 18.7 0 45.6
merino15674 M 2020 Azangaro 19.7 3.26 45.3
merino15675 F 2020 Azangaro 20.2 1.66 46.5
merino15676 M 2020 Azangaro 19.9 3.06 0
merino15677 F 2020 Azangaro 21.2 0 44.8
merino15678 M 2020 Azangaro 20.8 1.06 44.9
merino15679 F 2020 Azangaro 0 2.76 47
merino15680 M 2020 Azangaro 0 2.36 46.1
merino15681 F 2020 Azangaro 19.9 0 44.4
merino15682 M 2020 Azangaro 19.4 0 43.9
merino15683 F 2020 Azangaro 21.2 3.06 0
merino15684 M 2020 Azangaro 21.7 2.26 44.6
merino15685 F 2020 Azangaro 19.1 2.76 0
merino15686 M 2020 Azangaro 21.3 1.86 43.6
merino15687 F 2020 Azangaro 20.3 1.06 44.1
merino15688 M 2020 Azangaro 0 3.76 44.8
merino15689 F 2020 Azangaro 19.7 5.86 44
merino15690 M 2020 Azangaro 19.5 1.16 44
merino15691 F 2020 Azangaro 19.6 2.66 43.9
merino15692 M 2020 Azangaro 0 3.96 45.6
merino15693 F 2020 Azangaro 17.4 1.56 45
merino15694 M 2020 Azangaro 20.7 0 0
merino15695 F 2020 Azangaro 20.7 1.26 46.6
merino15696 M 2020 Azangaro 19.1 0 0
merino15697 F 2020 Azangaro 0 1.76 44.7
merino15698 M 2020 Azangaro 19 2.86 44.2
merino15699 F 2020 Azangaro 20.7 0.86 45.5
merino15700 M 2020 Azangaro 20 2.96 45.5
merino15701 F 2020 Azangaro 19.6 3.66 45.6
